Semente;Eixo Menor;Eixo Maior;Razao;Area;Perimetro
49;8.570433288;26.78975953;3.125834906;149.5;58.72792184
50;8.441249202;27.53915337;3.262449989;153;59.79898953
51;17.62439326;27.2466854;1.545964448;149;63.59797907
52;7.935728514;26.78281563;3.374966215;132;58.14213538
53;7.273366366;25.29186021;3.477325208;116.5;55.6984843
54;9.218307978;25.77816897;2.796410038;140.5;57.6984843
55;8.281403349;27.28023647;3.294156234;146.5;60.52691138
56;8.098965177;29.56405551;3.65034975;152;64.62741661
57;7.231828547;27.70386304;3.830824094;128;60.28427076
58;14.45097289;26.83543686;1.85699863;155;60.42640615
59;8.436964978;28.53776277;3.382467848;155.5;63.01219261
60;9.610611652;27.46586894;2.857868982;143.5;61.35533845
61;12.8797832;25.52043384;1.981433494;147;57.59797907
62;16.12199362;28.7264093;1.781814952;169.5;64.18376553
63;12.29155885;23.38825301;1.902789816;122;51.94112492
64;8.026701615;26.22964367;3.267798522;139.5;56.18376553
65;8.367316045;30.48318031;3.643125244;169;66.42640615
66;8.776674227;27.61426062;3.146323984;143;61.45584369
67;15.85894964;25.35989809;1.59909065;144;58.42640615
68;7.899425484;22.71695192;2.875772671;114.5;52.87005723
71;8.458382374;29.70259472;3.511616455;163;64.42640615
72;6.854394209;26.3067077;3.837933288;115.5;56.384776
73;10.47549745;28.28586012;2.700192545;144;61.94112492
74;8.322081562;27.5250085;3.307466804;147.5;60.87005723
75;7.579193634;27.19352311;3.587917715;133;58.62741661
76;7.82531967;26.202692;3.348450045;134;56.76955199
77;7.809146355;27.55573965;3.528649406;134.5;59.55634892
78;7.511685327;30.10050735;4.007157654;146.5;65.35533845
79;9.747860352;30.38588962;3.117185569;136;62.62741661
80;8.510277897;27.42808462;3.222936425;150;61.45584369
82;7.121463833;24.97055673;3.506379772;109.5;52.72792184
83;8.237271849;29.53898241;3.586015243;160;63.59797907
84;8.402025696;24.40688429;2.904880939;102.5;52.52691138
85;8.122857074;28.78531747;3.543742947;155;61.25483322
86;12.90095677;26.09736209;2.022901289;137.5;57.35533845
87;7.969265113;29.9327662;3.756025904;154;64.62741661
88;12.04523415;27.35079379;2.270673483;145;59.59797907
89;7.7506934;28.23466002;3.642856007;139.5;62.87005723
90;8.712065839;29.49280331;3.385282418;167.5;63.55634892
91;8.645246006;26.57221486;3.073621599;148;58.76955199
92;11.00866322;27.48356149;2.496539401;148.5;61.6984843
93;8.2361476;25.31947834;3.074189483;132;55.79898953
94;8.483957128;29.49722914;3.476824399;164.5;66.18376553
95;8.527820946;27.16817869;3.185828931;145;60.14213538
96;8.257073079;27.41707587;3.320435172;145;60.62741661
97;8.241511806;28.72257724;3.485110247;149.5;61.55634892
98;8.599355081;30.59686082;3.558041334;173;65.25483322
99;8.150320288;29.58355626;3.629741558;158.5;65.01219261
100;7.867195582;27.29813433;3.469868525;137.5;59.6984843
101;8.448539796;29.09165011;3.443393866;156.5;65.6984843
102;8.000497185;27.46182354;3.432514618;144.5;60.52691138
103;7.722564606;28.56376445;3.698740756;143.5;61.35533845
104;9.152219631;27.50430247;3.005205685;164.5;62.87005723
105;8.069474209;26.20847579;3.247854211;133.5;57.55634892
106;8.541483848;29.47957857;3.451341605;166;62.97056246
107;8.379425083;24.86885403;2.96784729;135.5;56.04163015
108;8.299678665;29.93558508;3.606836637;163.5;65.6984843
Média;9.287113485;27.53872298;3.11730856;144.5714286;60.57619269
